ID,NAME,cns e14,ovary adult,limb e14.5,whole brain e14.5,cns e11.5,cns e18,adrenal adult,thymus adult,bladder adult,lung adult,mammary gland adult,colon adult,frontal lobe adult,cerebellum adult,testis adult,spleen adult,cortex adult,subcutaneous fat pad adult,duodenum adult,genital fat pad adult,placenta adult,stomach adult,small intestine adult,kidney adult,large intestine adult,liver e14,liver e14.5,heart adult,liver e18,liver adult
22640,Zfp1,6.74128,2.76685,5.69154,6.52211,6.18257,7.56466,2.43225,3.19571,4.65483,1.66339,1.76768,1.20953,5.79513,5.22588,1.76284,2.12177,5.3711,2.45263,1.16523,4.76926,4.69525,1.13239,0.572784,2.59767,1.61455,2.19731,2.17172,1.55714,1.95226,1.38038
22643,Zfp101,4.23719,0.0721632,6.35351,2.78467,7.92845,2.57079,0.0294985,0.42412,2.38575,0.246898,0.172242,0.107018,1.48536,2.31996,0.112398,0.110904,1.5238,0.292118,0.0121551,0.274703,2.22327,0.0326053,0.0158144,0.296157,0.342096,4.61808,3.21337,0.28671,1.61218,0.124448
22646,Zfp105,4.10105,0.789376,3.42993,3.32147,6.75715,2.51534,0.208733,0.0939211,2.19306,0.592154,0.193281,0.220016,1.13585,1.6275,7.23634,0.126892,0.966182,0.525011,0.0290971,0.508164,1.16311,0.0511246,0.0849395,0.282679,0.192275,0.740189,0.610289,0.25326,0.70515,0.0274849
20402,Zfp106,11.4407,7.87682,15.2056,11.1775,15.1393,11.2375,4.55871,9.69584,15.9654,9.9921,14.8059,6.31009,16.8069,15.3417,5.10201,6.23285,16.2277,11.3237,2.98359,13.6598,12.3474,3.00303,3.99147,13.5047,8.27942,7.99367,7.12468,47.5024,6.37987,4.20193
54678,Zfp108,1.19138,0.953803,1.24924,1.25525,0.830771,1.6475,0.225635,0.146975,1.17443,0.42126,0.305303,0.35543,1.31706,1.49556,0.253417,0.0891631,1.38402,0.7672,0.171022,0.824583,0.283607,0.137309,0.0957619,0.574234,0.266504,0.156493,0.186666,0.372062,0.248619,0.263623
56869,Zfp109,1.00846,0.864475,1.37661,0.929725,1.2266,1.37654,0.302442,0.730797,1.32741,0.640344,0.437967,0.536374,1.00419,1.458,0.354145,0.30235,1.21543,0.85247,0.084373,0.606169,0.569587,0.178688,0.194222,0.722913,0.392157,0.541398,0.539621,0.326974,0.555591,0.433092
22648,Zfp11,1.90031,0.750562,1.5786,2.05278,1.57004,2.04562,0.393411,0.36574,1.30063,0.764696,0.660891,0.293071,1.37781,1.28136,0.42507,0.296595,1.27094,0.86485,0.13101,0.697989,0.653947,0.19587,0.121389,0.747586,0.35397,0.511635,0.507975,0.818539,0.391183,0.222082
65020,Zfp110,3.22546,1.92128,4.36682,3.34919,4.01245,3.74156,1.14737,3.19605,7.73033,2.88294,3.3472,1.82286,2.35415,3.2396,14.6488,2.33497,1.93656,3.48926,0.77854,4.32174,4.92771,0.963924,0.815114,2.45538,2.99444,2.84972,2.4596,2.05201,2.89963,2.12401
57745,Zfp112,0.972298,0.532104,0.883021,0.883584,0.598029,1.21494,0.291572,0.12092,1.20069,0.328278,0.318715,0.192956,1.44572,1.09356,0.112646,0.107411,1.61272,0.613018,0.0851011,0.597803,0.212555,0.098227,0.078165,0.225259,0.219062,0.148782,0.147782,0.624617,0.13365,0.0748197
56314,Zfp113,3.13687,0.842525,1.52294,2.7972,3.95284,2.0191,0.580732,0.992896,1.6521,0.792261,0.762768,0.536863,0.906276,0.828319,0.711792,0.495478,0.703524,0.847484,0.337076,0.892379,0.769394,0.31614,0.224578,0.923837,0.997699,0.715484,0.71108,0.648878,0.744056,0.531164
104349,Zfp119a,1.17263,0.404488,0.767519,0.935587,0.962486,1.15391,0.423916,0.396043,1.16666,0.475324,0.350636,0.337613,0.565046,0.687925,0.280789,0.406286,0.543082,0.39803,0.269667,0.666157,0.611202,0.23345,0.147531,0.348187,0.2772,0.424939,0.344718,0.20482,0.463344,0.291147
240120,Zfp119b,0.719027,0.180917,0.57132,0.678379,0.630321,0.715299,0.115811,0.223322,1.12386,0.284121,0.25126,0.221643,0.367525,0.534415,0.240052,0.361396,0.396278,0.263541,0.0874116,0.393797,0.420463,0.093382,0.05869,0.208448,0.205975,0.588988,0.43141,0.178057,0.79143,0.1396
231866,Zfp12,6.69853,5.9454,5.62182,6.3472,6.71292,5.68076,3.16829,5.17567,3.23634,3.54711,3.16849,2.09298,3.64601,4.56069,2.24693,2.79212,3.47375,3.65327,0.599315,2.62954,2.06057,1.0016,0.784263,2.58118,1.35878,1.00495,1.08268,1.67345,1.12116,1.18475
104348,Zfp120,1.17109,0.101715,0.768019,0.941447,1.10845,1.17782,0.0516662,0.304515,1.44353,0.327431,0.417825,0.147462,1.14143,1.16009,0.0881903,0.234972,0.94821,0.412715,0.0311583,0.537085,0.876385,0.0356017,0.0555555,0.290486,0.3542,0.666191,0.488452,0.370018,0.659355,0.179302
243833,Zfp128,2.64066,0.591056,1.53132,2.94481,1.90814,3.00018,0.156243,0.599667,0.908706,0.443191,0.438409,0.238046,1.20102,1.47616,1.55858,0.323554,1.16697,0.703802,0.0410362,0.523395,0.560225,0.0471523,0.064251,0.510687,0.19179,0.399444,0.372115,0.666301,0.461592,0.206768
22654,Zfp13,9.48662,12.6502,7.39232,10.1143,8.0158,8.27048,8.14108,0.649408,2.79866,4.84152,3.54206,3.75353,5.5165,4.90767,18.238,1.0434,4.97786,3.38577,3.40573,8.56744,1.08498,3.62242,1.98279,2.46235,1.61171,0.798255,0.972929,0.91332,1.315,0.819923
72465,Zfp131,8.80957,3.65315,7.03065,6.45456,11.1996,6.35974,5.88278,4.65549,5.08342,2.4333,2.44235,1.86681,5.32573,4.34823,3.41129,2.22229,4.37475,2.01475,2.10848,2.15223,3.82911,2.08468,0.86099,1.3565,1.33872,5.05554,3.9993,1.34263,3.17992,0.665031
668917,Zfp133-ps,2.52267,0.159062,0.898132,2.28279,1.77912,1.88533,0.548171,0.0315775,1.2897,0.171057,0.348609,0.149004,1.91434,1.07421,0.600432,0.0190832,1.65865,0.60819,0.0483029,0.462798,0.357927,0.0829681,0.0846335,0.41482,0.221278,0.234393,0.189345,0.633448,0.244844,0.111542
243906,Zfp14,2.45687,0.788672,1.44143,2.49017,1.50941,2.7838,0.393873,0.571791,3.05806,1.12753,0.924347,0.350776,1.79802,2.65258,0.406288,0.452516,2.06677,1.70105,0.0982841,1.26361,0.468292,0.212802,0.142395,0.526711,0.488303,0.155579,0.155874,1.31934,0.251641,0.174331
434178,Zfp141,2.79606,0.495037,2.22376,2.61228,2.91275,3.1313,0.194847,0.803536,2.09878,0.594551,0.63286,0.251258,1.73651,0.777595,0.701288,0.469917,1.37696,0.764364,0.0454486,0.656757,1.18065,0.0752915,0.113524,0.474343,0.486792,1.46042,1.21919,0.350848,1.12666,0.384717
77264,Zfp142,6.51339,10.5226,7.74124,7.41009,5.22656,5.73823,6.42011,9.58417,3.64079,6.39774,6.79556,4.83451,5.86503,7.18653,3.36646,6.90857,5.56103,6.87531,3.50721,5.3941,2.38806,2.82968,3.34465,4.80115,3.13426,1.86888,2.22934,3.88647,1.26908,1.55567
20841,Zfp143,6.1161,4.26706,4.95367,5.29231,6.37408,3.36434,1.7302,6.74786,4.15293,3.80329,4.6106,2.82151,2.49636,3.23674,2.9106,3.99019,2.13801,3.35086,1.84929,2.52786,3.69332,1.72846,2.73531,2.46271,4.09026,4.52809,4.48735,2.51113,3.49606,1.42283
26465,Zfp146,24.6491,5.04521,22.0502,18.7768,33.5437,18.0041,0.77757,4.13223,15.2433,3.97461,3.11801,2.27679,7.91362,7.71871,1.92499,2.65296,6.60287,5.88227,0.506389,5.07027,11.3849,0.32515,0.90439,3.32016,3.43904,12.6222,10.2588,3.96424,9.26766,1.76865
22661,Zfp148,4.05005,1.55877,4.1732,4.13269,4.1858,4.41441,0.514307,2.72364,3.97881,1.42063,1.59755,0.824614,4.26316,3.62756,0.862328,1.0144,4.30181,2.16024,0.262593,2.02739,3.50149,0.287079,0.451368,1.4727,1.58442,1.74704,1.5581,1.41756,1.64875,0.744097
72154,Zfp157,5.38241,0.576588,2.91289,4.83036,4.7961,5.38538,0.150839,0.651023,1.38268,0.462752,0.379314,0.166645,2.57076,2.24372,0.289252,0.328431,1.96259,0.518335,0.0606522,0.545824,1.34948,0.0563792,0.161667,0.483805,0.29585,0.716729,0.591013,0.315366,0.701883,0.146088
224585,Zfp160,6.25699,0.179325,5.29465,5.13684,5.8954,6.30076,0.0269405,0.675937,4.66573,0.477008,0.430696,0.222877,3.28607,3.06384,0.279907,0.31728,2.86183,0.843136,0.0376223,0.837547,2.04734,0.00847828,0.0486781,0.401884,0.484609,2.50543,1.84502,0.784224,1.8004,0.176419
67911,Zfp169,2.19044,1.4526,2.11667,2.62429,2.18227,2.60377,0.806735,6.10725,2.29639,1.87013,2.14737,1.43487,2.41542,2.89911,3.31856,2.18704,2.46377,1.83742,0.837331,1.53823,0.414446,0.620502,0.94494,1.37646,1.68626,0.736937,0.738227,0.995731,0.718186,0.668253
385674,Zfp174,0.93513,0.951529,0.994148,1.12942,0.513938,1.43637,2.42805,0.478552,1.08938,0.560932,0.784264,0.45939,0.839261,0.545608,0.766935,0.341338,0.825804,0.669121,0.216025,0.757252,0.760675,0.273627,0.130156,0.505825,0.266941,0.202266,0.25409,0.486106,1.0199,0.316479
210135,Zfp180,10.6682,6.21711,7.39027,10.6832,9.78478,11.8525,3.341,7.2968,6.26657,5.92432,4.10405,3.33911,8.55191,8.6489,3.13703,4.3272,9.41546,4.74957,1.3896,4.65873,4.71018,1.68233,1.99104,5.25318,4.09654,5.79693,5.7901,3.24424,3.10793,2.74256
319535,Zfp182,2.22327,0.113336,1.46764,1.67336,1.93088,2.28865,0.0629586,0.314225,2.36321,0.213938,0.228404,0.0956333,1.93432,1.70494,0.0683403,0.171874,1.57793,0.286936,0.030213,0.341021,1.10536,0.0250477,0.0662713,0.154901,0.240294,0.824931,0.609929,0.220115,0.738009,0.0704784
193452,Zfp184,3.703,0.794375,2.20422,3.51472,4.59498,3.37439,0.0802157,0.280586,0.503579,0.186545,0.0893524,0.038802,0.456294,0.196228,1.24946,0.0298432,0.459948,0.365383,0.0498102,0.310141,0.527517,0.00468657,0.0280334,0.133185,0.0829986,0.220689,0.195568,0.0815499,0.186986,0.00765508
22673,Zfp185,1.13151,2.10884,14.4656,0.393137,1.23918,0.469772,1.13788,0.374035,1.72539,1.82717,3.02053,0.228176,0.149139,0.167492,6.03135,0.0852664,0.21853,4.39973,0.0416009,63.1432,2.33996,0.988605,0.0494599,2.37194,0.144496,0.573247,0.493977,0.463469,0.257936,0.0387878
230162,Zfp189,2.50904,0.515771,1.72852,1.93049,2.74787,2.13214,0.240701,0.579908,0.891707,0.482486,0.325671,0.144612,0.904663,1.22369,2.16523,0.276959,0.90977,0.544234,0.0594141,1.47969,2.02457,0.0661472,0.0492903,0.878675,0.179761,1.13679,0.919672,0.54133,1.00322,0.52799
22678,Zfp2,2.05742,0.238706,0.591911,2.18572,1.37316,2.28346,0.124186,0.106083,0.501691,0.172184,0.192249,0.0668806,1.25705,1.38438,0.0633957,0.0605434,1.16937,0.300621,0.01765,0.365411,0.146008,0.0191772,0.0266198,0.205229,0.079126,0.129062,0.119976,0.188694,0.114317,0.142003
80902,Zfp202,1.56616,0.54686,1.17442,1.41858,1.23429,1.60508,0.321986,0.145083,0.778707,0.229559,0.338774,0.141941,0.60371,0.445126,0.930994,0.195604,0.427099,0.478709,0.0488167,0.385701,1.06196,0.072829,0.0621056,0.231677,0.143923,0.259457,0.216482,0.266924,0.277561,0.0607595
22680,Zfp207,25.1898,9.14183,24.2476,21.3442,23.3129,17.9936,5.18276,20.2375,12.332,8.75732,9.88014,6.00658,12.2194,11.1307,6.73656,7.53342,8.31339,10.3583,3.87418,10.0368,12.2432,3.53037,4.15922,6.38386,9.17758,16.4762,15.6095,5.62259,12.1722,3.5729
232784,Zfp212,7.34286,7.7241,7.1461,6.53832,7.34107,5.9714,4.39698,8.82272,5.95245,5.6079,4.08164,4.43945,3.051,4.84456,5.86596,4.612,2.76624,3.93266,2.60917,3.9783,3.29606,2.41183,1.90889,3.41163,3.71397,3.26651,3.54596,1.86022,2.79905,2.18958
449521,Zfp213,4.94066,12.4586,6.39865,5.78675,5.88194,4.12886,12.432,7.8385,3.01018,6.24068,7.68103,6.8982,2.22065,2.5235,1.61156,6.87715,2.15102,5.82012,6.03156,8.20983,2.90317,4.63408,3.22247,5.27164,5.13805,2.31232,2.84634,3.19374,2.1308,3.93336
228913,Zfp217,1.68872,4.37323,3.11491,1.51903,3.29011,0.757113,3.50426,7.03771,2.89868,4.9766,5.72072,6.03308,0.407022,0.190016,23.0612,6.59896,0.338751,3.67222,2.21158,2.89746,2.73646,1.56595,2.53716,2.03447,4.0938,2.4368,2.37402,1.30179,2.00022,0.802645
69890,Zfp219,18.267,22.2719,11.2645,19.0971,23.725,10.1541,22.7907,27.5047,14.9728,13.1905,12.5024,17.3219,6.16971,16.2792,20.3381,5.61747,4.13959,9.05433,14.5335,9.18606,3.74775,10.46,8.75722,6.48252,8.65539,2.23916,2.58844,4.98387,3.20217,4.01325
381067,Zfp229,1.8397,0.16515,1.63109,1.78389,1.76713,1.80509,0.0605674,0.105943,1.14406,0.259203,0.184705,0.0958641,0.541483,0.638703,0.136029,0.0580154,0.235051,0.359995,0.0295759,0.389233,4.7066,0.0406878,0.0162921,0.240627,0.0666463,0.781041,0.597461,0.310122,0.49176,0.168328
56525,Zfp235,2.17373,1.18205,1.95589,2.16279,1.34363,2.48364,0.518672,0.914512,1.85259,0.866345,1.06525,0.735033,2.09089,2.24335,0.258473,0.555275,2.12581,1.26608,0.347074,1.00444,0.729308,0.420187,0.46436,0.813761,0.880649,0.47292,0.448613,0.639566,0.508339,0.481903
329002,Zfp236,3.77446,4.67439,4.27009,4.23571,3.48912,3.52935,2.98946,8.40281,2.60505,3.65528,3.89722,2.95766,3.25525,3.00032,4.01794,4.57581,2.70365,3.37023,1.46972,3.31601,2.18607,1.44883,2.15679,2.85997,2.32056,1.55024,1.74082,1.72575,1.46979,1.86603
22685,Zfp239,2.37946,1.49057,2.45824,2.70432,2.26792,3.754,0.354708,0.697871,0.605036,0.308841,0.650369,2.07245,6.38525,4.82948,2.08297,0.766525,8.27212,0.890705,1.48622,0.289632,1.06006,0.259785,1.67344,0.686511,2.74425,1.05761,1.09068,0.0549318,0.602963,0.0128087
59057,Zfp24,4.04884,1.09611,2.50986,3.65846,5.78053,2.9017,0.677862,1.4048,2.69095,1.01609,0.996108,0.630244,2.57727,2.83254,0.869474,0.607323,2.11252,1.0777,0.311316,1.48986,2.24538,0.294027,0.235785,1.56623,0.772288,1.50477,1.23772,1.57487,1.2665,0.706391
72720,Zfp248,2.34719,0.719545,2.03837,2.2183,2.70967,2.61278,0.363517,0.269263,0.993113,0.375733,0.409973,0.14053,1.96334,2.16949,0.355442,0.162579,1.7902,0.548382,0.0473567,0.405283,0.766863,0.126178,0.0761696,0.27584,0.106512,0.408745,0.395256,0.265675,0.349501,0.0628678
71591,Zfp251,7.75153,6.94884,5.83543,7.87983,6.68135,8.18261,4.3344,5.70507,4.41794,3.72839,2.59039,2.16918,6.92655,5.18585,3.61186,3.01593,6.75988,3.10231,0.819144,1.75795,2.12138,1.21619,0.591001,2.3375,1.08173,1.89682,1.80782,2.1859,1.00844,0.36246
22688,Zfp26,3.58484,0.515971,3.73459,4.16666,4.40912,3.29959,0.160544,1.30619,2.17859,0.7198,0.674185,0.215924,2.04801,2.03775,0.570798,0.495953,1.67979,0.927518,0.0670111,0.967191,1.75029,0.087398,0.11133,0.520843,0.520075,1.07285,1.08069,0.626267,0.868246,0.254721
26466,Zfp260,12.5281,2.88365,13.8826,10.0288,14.4954,9.81966,0.892036,4.40804,11.0425,3.23713,4.19442,1.53621,7.33062,8.06498,0.783163,1.69053,7.62173,4.62074,0.634763,3.20045,6.43858,0.736106,0.827171,2.44231,2.55464,2.71616,2.39239,3.85401,3.47308,1.35859
74120,Zfp263,4.54965,3.41189,4.2075,4.75787,4.78839,4.85835,2.37851,4.34773,5.58594,2.96462,3.09513,2.80886,3.24977,3.72297,4.39959,3.85546,3.15093,2.89552,1.26836,3.14365,3.63822,1.02441,1.16678,1.57318,2.41569,2.33556,2.16698,1.30564,2.50829,1.21181
77519,Zfp266,2.77616,0.3955,2.06612,2.0958,3.94009,2.07062,0.134585,0.759082,2.21341,0.760879,0.470244,0.185547,0.789801,0.809378,0.246906,0.158678,0.709669,0.772692,0.0388118,0.710054,0.646586,0.0634699,0.0686272,0.430163,0.271293,0.633111,0.567061,0.455729,0.488123,0.202083
241944,Zfp267,1.81868,0.458467,1.45187,1.68206,1.72047,1.93025,0.190944,0.468415,1.20171,0.499386,0.56488,0.244027,1.53708,1.53119,0.187944,0.173671,1.44581,0.864805,0.0747296,0.769947,0.734481,0.125633,0.0927983,0.475449,0.282427,0.36628,0.304969,0.489252,0.298734,0.23765
22689,Zfp27,3.71776,0.929873,2.98534,3.28418,3.16838,3.26654,0.320317,0.800674,1.98777,0.716416,0.725501,0.496892,2.49766,2.84597,0.47828,0.382414,2.36838,1.31508,0.275337,1.01353,1.27876,0.208174,0.254068,0.71965,0.643384,0.711234,0.702616,1.31112,0.779812,0.406678
212569,Zfp273,2.10993,0.0827847,1.25934,1.68211,1.68243,2.21921,0.0205696,0.308959,1.39367,0.305597,0.243611,0.0603797,1.39206,1.46309,0.31754,0.131565,1.22353,0.304355,0.00145864,0.340149,0.838851,0.0182181,0.0139064,0.308091,0.282139,0.48623,0.350336,0.302494,0.331418,0.116872
27081,Zfp275,5.24125,6.40142,10.3809,5.30376,5.38965,4.64316,3.40924,4.90352,3.55357,3.49149,4.32285,1.66197,3.03496,3.66268,1.7875,3.06731,2.88558,4.08976,0.55924,5.00915,3.24532,0.931591,0.556796,1.683,1.1926,1.51449,1.47262,2.0491,2.15063,1.24645
57247,Zfp276,7.55317,11.9231,10.0852,7.23761,8.66676,5.7661,10.2815,15.0784,4.67523,8.9678,8.19339,10.2609,3.82998,4.9453,2.94409,10.6033,3.87235,6.45039,6.97289,8.67552,3.28915,4.82724,6.71601,5.69417,7.35573,3.85411,4.47097,3.29579,3.92122,5.17725
246196,Zfp277,4.93597,1.90626,5.24227,4.17892,5.53683,5.92603,0.610196,1.49418,6.15955,1.46924,1.44841,0.670395,3.3195,2.97241,0.915799,0.856593,3.48829,2.32955,0.357439,2.45094,4.35669,0.351124,0.528924,2.01141,2.11582,2.8285,2.43177,1.74352,2.6288,0.906226
22690,Zfp28,3.86587,0.996019,2.52348,3.66587,2.52725,4.33131,0.498864,0.437984,2.14388,0.940384,1.20341,0.226132,1.9424,1.68805,1.05989,0.533542,1.37124,1.35841,0.102924,0.863069,1.66775,0.197494,0.168475,0.555041,0.288689,0.454695,0.46541,0.836366,0.534817,0.103191
64453,Zfp280b,3.60722,7.26653,4.84405,3.32204,6.22971,2.63326,1.67371,4.43442,3.27411,2.39488,2.33561,2.37526,2.36995,4.5176,1.80741,2.50339,2.59399,2.39048,1.82908,1.78707,9.65272,0.852317,1.49439,1.53196,3.34297,4.87152,4.83,1.77652,3.0598,1.25093
208968,Zfp280c,8.25101,0.860251,8.75899,7.64768,7.04803,7.97819,0.373497,3.02824,3.60307,0.976047,1.13805,0.26633,5.09082,4.63468,0.978852,1.1479,4.89956,1.335,0.171166,1.08524,1.40978,0.222622,0.201679,0.641733,0.526544,2.54084,2.16916,0.80494,1.87973,0.485296
235469,Zfp280d,9.74084,0.868821,7.86743,8.85272,9.81367,8.11934,0.38112,4.37821,5.76124,1.1855,1.13959,0.432409,5.54081,4.9794,2.28191,0.862755,4.89852,1.37571,0.133251,1.52092,4.28918,0.1428,0.166062,1.15498,0.778799,4.78163,3.73525,1.1231,2.9518,0.372492
226442,Zfp281,4.33591,1.06784,3.66328,3.65855,5.03957,3.75128,2.07018,2.19065,3.67959,1.96563,1.1203,0.465497,4.25997,3.17895,0.94128,1.08268,3.13528,1.18438,0.36868,0.844681,3.08312,0.277027,0.307864,0.824385,0.58095,2.19652,1.94098,0.864751,1.6514,0.64778
101095,Zfp282,7.60457,7.15766,6.78101,8.36214,5.69162,7.70525,3.30197,4.61734,4.41687,3.46256,3.67471,4.09055,2.84993,3.89914,0.820406,3.20531,2.38879,3.43173,2.19075,2.56132,2.00454,2.0837,1.98724,2.57245,2.99139,1.47627,1.64879,1.13515,1.23864,0.822612
192651,Zfp286,2.60981,0.212264,1.93518,2.09719,2.36866,2.45275,0.0186815,0.426586,0.577289,0.129629,0.0606749,0.0401371,1.53985,0.820444,0.423822,0.0395274,1.61827,0.213526,0.0100632,0.107937,0.21674,0.0158338,0.0115089,0.0679642,0.0295183,0.105712,0.0970355,0.0815494,0.082478,0.00242244
170740,Zfp287,1.82075,0.218756,1.03742,1.70504,1.32031,1.93538,0.119111,0.198358,0.793391,0.482588,0.268754,0.140935,1.25279,1.3939,0.359412,0.218641,1.2224,0.304107,0.0711128,0.188971,0.179317,0.0433951,0.0430407,0.138716,0.175681,0.0557171,0.0633569,0.195476,0.0616635,0.0162685
30046,Zfp292,5.74684,0.605569,3.39979,5.19919,6.049,4.1738,0.278298,2.07163,2.23605,0.881222,0.680839,0.625863,2.11291,2.08586,0.490652,0.877783,1.64045,0.787384,0.195243,1.06009,2.47935,0.139087,0.269862,0.587606,0.789236,1.72098,1.4196,0.782735,1.96546,0.350622
63872,Zfp296,0.378883,6.36158,0.823459,0.453995,0.447724,0.441941,1.54043,1.82014,2.84304,2.33355,4.94196,1.40162,0.681336,1.40741,3.77384,13.9761,0.838536,1.2705,2.09223,1.02043,0.356839,4.72105,1.49301,1.25232,1.47279,0.503959,0.560375,0.35587,0.590648,0.466783
193043,Zfp3,2.49055,0.949731,1.33643,2.18752,1.86304,2.99862,1.02423,1.4909,2.60699,0.858556,0.838072,0.550732,2.46113,2.9382,0.568666,0.634818,2.24295,1.13301,0.584987,1.38613,1.18205,0.401559,0.342686,0.932174,0.762886,0.538864,0.446049,0.900715,0.711369,0.3087
22693,Zfp30,3.76652,1.81649,2.35875,3.23725,2.74054,3.36309,1.20479,0.430297,1.069,0.826085,0.632713,0.639886,1.98428,2.36304,0.0897268,0.319749,1.78946,0.893963,0.328915,0.59893,0.246981,0.465691,0.170366,1.28753,0.254896,0.245857,0.256418,1.81085,0.484972,0.562126
54201,Zfp316,5.55501,8.90772,2.89696,5.89032,4.20092,4.29608,7.17004,0.888454,1.4477,3.02472,3.22206,2.93922,2.81638,2.74649,0.960764,1.7988,2.66938,2.28042,1.02962,3.73626,0.406543,2.15313,1.16397,1.82853,0.648771,0.156228,0.21333,1.0089,0.343971,0.740139
244713,Zfp317,3.91927,0.921556,2.48126,3.45623,3.96543,4.1031,0.274198,0.966056,3.14783,0.901571,1.07341,0.482504,2.41795,2.2648,1.3323,0.705394,2.00903,1.30134,0.159026,1.17848,1.72688,0.167425,0.226633,0.961563,0.763847,1.40965,1.09117,1.03113,1.00038,0.406703
57908,Zfp318,3.32843,1.90355,2.34658,2.83574,2.98517,3.39399,1.06252,0.842483,1.46583,0.854325,1.45582,0.736168,2.07171,1.90243,4.06946,3.23716,1.95491,0.867651,0.364206,0.851351,0.974789,0.327964,0.325926,0.84581,0.287249,0.592973,0.514844,0.465323,0.597267,0.514022
79233,Zfp319,9.18191,13.745,7.78589,11.9636,6.5973,7.17446,10.6121,16.4122,3.9791,14.1448,8.20436,9.01838,3.58587,3.83913,2.90224,8.22153,3.37,5.78876,4.3931,4.19715,3.3166,4.41161,5.32516,3.97677,3.38259,0.806882,1.01604,3.32898,0.997857,1.99243
218100,Zfp322a,5.62977,0.163791,4.41576,4.6731,6.13736,5.62652,0.0771593,0.599315,4.00913,0.49132,0.414499,0.159932,3.28726,2.86371,0.800575,0.201833,2.65996,0.565085,0.0181801,0.657074,3.53335,0.0361587,0.0354041,0.387614,0.411367,3.00114,2.24008,0.772944,2.3499,0.20424
243834,Zfp324,3.11294,6.06795,3.20726,3.90002,2.17653,3.26588,3.94045,2.5668,1.54013,2.61618,2.98539,2.50404,1.30711,1.38254,0.539296,1.8047,1.23751,2.76855,1.21662,3.53049,1.35067,1.40165,1.34341,1.84191,1.80372,0.963989,1.12523,0.786569,0.890384,1.5908
54367,Zfp326,9.06785,2.89669,7.72515,7.29479,13.2105,8.37282,1.19876,1.57973,3.93931,2.19271,1.12246,1.42949,4.46245,2.78086,2.74196,1.16375,3.47605,1.62258,0.453454,1.89802,4.26482,0.438115,0.597391,1.33503,0.95491,2.82584,2.29845,0.947727,2.33617,0.846383
67230,Zfp329,3.87616,0.290482,2.42071,3.78811,4.19023,3.81924,0.206928,1.90542,2.32462,0.980279,0.9476,0.318583,2.77672,2.33442,0.639236,0.635851,2.29197,0.6887,0.0378283,1.28403,0.893309,0.0460309,0.0534517,0.399921,0.663489,0.981306,0.825688,0.481217,0.678583,0.258105
30932,Zfp330,17.8064,2.54706,16.4041,14.4631,25.638,18.8608,1.22949,5.73248,12.7174,3.25426,3.4171,2.63871,9.10929,8.78916,18.1038,2.54942,7.53801,4.01765,0.837041,6.2573,17.4745,0.996196,0.826605,4.15763,4.62966,13.3605,10.2631,3.9506,10.9451,2.64563
228876,Zfp334,7.68103,4.48274,5.09752,7.75647,11.8435,5.89005,0.797699,0.142096,1.51622,1.94412,1.01004,0.675405,3.31217,3.8368,0.703657,0.291906,2.77486,1.97376,0.13601,0.949847,3.04255,0.301682,0.251893,0.624708,0.28357,0.86095,0.796127,0.786592,1.61361,0.303899
329559,Zfp335,12.476,19.1226,14.231,13.5106,8.23603,11.6241,17.1341,31.4219,6.28119,15.3379,15.9897,15.6635,8.58775,9.31423,4.56968,20.2542,7.42933,10.7784,12.4474,8.32996,5.76909,10.7856,11.7857,9.14647,10.186,5.30476,6.69838,5.18754,4.12569,6.61258
629777,Zfp335os,1.042,1.07433,0.619792,0.853157,1.14836,0.758269,1.62162,3.01009,0.402564,0.737585,0.791528,0.840267,0.854246,0.890824,1.14644,1.1869,0.640858,0.482597,0.694375,0.453719,0.302264,0.556897,0.471348,0.438773,0.375154,0.451345,0.437997,0.362002,0.258059,0.297235
69623,Zfp33b,1.20764,0.236534,0.877664,0.949267,0.940193,1.32107,0.0395071,0.275103,1.11247,0.246857,0.264816,0.084641,0.922642,0.760241,1.39249,0.133269,0.830156,0.372043,0.0042693,0.233887,0.931812,0.0213074,0.0401707,0.181466,0.23922,0.561108,0.376045,0.225967,0.352123,0.0789152
228807,Zfp341,4.02267,3.82679,2.49428,4.98633,1.89612,4.86249,2.72688,3.20612,1.28032,2.64711,2.52922,2.6269,2.46172,2.96178,2.4294,2.93426,2.59125,1.68817,1.50892,1.55031,0.889172,1.5735,1.48059,1.84839,1.58884,2.94413,3.40803,1.3545,1.44935,1.1545
26919,Zfp346,7.10865,6.14518,8.67382,6.75155,6.54989,7.85696,7.18291,6.09751,6.86026,4.96188,3.36087,2.47405,6.81379,7.36461,7.58891,3.9555,5.83834,4.55354,1.13776,4.14577,2.91683,1.45031,1.01656,2.99674,2.45116,3.94304,4.01117,3.80737,2.06857,1.01971
22694,Zfp35,1.86487,0.160989,1.33733,1.30665,3.35058,1.26287,0.0632556,0.49709,1.21683,0.331822,0.166214,0.178486,1.25417,1.55467,4.42666,0.243535,0.961019,0.516036,0.0656073,0.665166,1.72115,0.0515362,0.193543,0.650488,0.736375,1.48087,1.21318,0.23134,0.814822,0.175157
21408,Zfp354a,1.9568,0.319485,1.45132,1.85973,1.63288,2.53364,0.166044,0.0242396,1.14873,0.225312,0.191013,0.102847,1.46144,1.42357,0.341374,0.0398536,1.26962,0.394762,0.0221603,0.344644,0.675549,0.0172956,0.0369791,0.496455,0.160105,0.445013,0.359589,0.183447,0.554813,0.219971
