ID,NAME,GROUP,ASSIGNMENT,URL
213753,Zfp598,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/213753
218820,Zfp503,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/218820
224656,Zfp523,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/224656
230761,Zfp362,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/230761
232337,Zfp637,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/232337
232816,Zfp628,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/232816
232969,Zfp428,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/232969
232976,Zfp574,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/232976
233890,Zfp768,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/233890
235682,Zfp445,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/235682
268469,Zfp652,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/268469
269401,Zfp512b,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/269401
269639,Zfp512,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/269639
269704,Zfp664,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/269704
269800,Zfp384,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/269800
270210,Zfp651,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/270210
278304,Zfp385c,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/278304
319601,Zfp653,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/319601
319748,Zfp865,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/319748
328801,Zfp414,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/328801
329559,Zfp335,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/329559
353310,Zfp703,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/353310
380912,Zfp395,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/380912
12192,Zfp36l1,2,'adrenal adult|bladder adult|cns e11.5|colon adult|cortex adult|duodenum adult|frontal lobe adult|genital fat pad adult|heart adult|kidney adult|large intestine adult|limb e14.5|liver adult|liver e14|liver e14.5|liver e18|lung adult|mammary gland adult|ovary adult|placenta adult|small intestine adult|spleen adult|stomach adult|subcutaneous fat pad adult|thymus adult',https://www.ncbi.nlm.nih.gov/gene/12192
12193,Zfp36l2,2,'adrenal adult|bladder adult|cns e11.5|colon adult|cortex adult|duodenum adult|frontal lobe adult|genital fat pad adult|heart adult|kidney adult|large intestine adult|limb e14.5|liver adult|liver e14|liver e14.5|liver e18|lung adult|mammary gland adult|ovary adult|placenta adult|small intestine adult|spleen adult|stomach adult|subcutaneous fat pad adult|thymus adult',https://www.ncbi.nlm.nih.gov/gene/12193
22695,Zfp36,2,'adrenal adult|bladder adult|cns e11.5|colon adult|cortex adult|duodenum adult|frontal lobe adult|genital fat pad adult|heart adult|kidney adult|large intestine adult|limb e14.5|liver adult|liver e14|liver e14.5|liver e18|lung adult|mammary gland adult|ovary adult|placenta adult|small intestine adult|spleen adult|stomach adult|subcutaneous fat pad adult|thymus adult',https://www.ncbi.nlm.nih.gov/gene/22695
244216,Zfp771,2,'adrenal adult|bladder adult|cns e11.5|colon adult|cortex adult|duodenum adult|frontal lobe adult|genital fat pad adult|heart adult|kidney adult|large intestine adult|limb e14.5|liver adult|liver e14|liver e14.5|liver e18|lung adult|mammary gland adult|ovary adult|placenta adult|small intestine adult|spleen adult|stomach adult|subcutaneous fat pad adult|thymus adult',https://www.ncbi.nlm.nih.gov/gene/244216
